"Folder","SizeGB"
"C:\Users\PCCPPPCCC\AppData\Local\R\cache\R\reticulate\uv\python\cpython-3.12.13-windows-x86_64-none\Lib\site-packages\pip\_vendor\cachecontrol","0"
"C:\Users\PCCPPPCCC\AppData\Local\R\cache\R\reticulate\uv\python\cpython-3.12.13-windows-x86_64-none\Lib\site-packages\pip\_vendor\cachecontrol\caches\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\R\cache\R\reticulate\uv\python\cpython-3.12.13-windows-x86_64-none\Lib\site-packages\pip\_vendor\certifi\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\R\cache\R\reticulate\uv\python\cpython-3.12.13-windows-x86_64-none\Lib\site-packages\pip\_vendor\distlib\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\R\cache\R\reticulate\uv\python\cpython-3.12.13-windows-x86_64-none\Lib\site-packages\pip\_vendor\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\R\cache\R\reticulate\uv\python\cpython-3.12.13-windows-x86_64-none\Lib\site-packages\pip\_vendor\cachecontrol\caches","0"
"C:\Users\PCCPPPCCC\AppData\Local\R\cache\R\reticulate\uv\python\cpython-3.12.13-windows-x86_64-none\Lib\site-packages\pip\_vendor\cachecontrol\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\R\cache\R\reticulate\uv\python\cpython-3.12.13-windows-x86_64-none\Lib\html\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\Qianwen\User Data\Default\Code Cache","0"
"C:\Users\PCCPPPCCC\AppData\Local\Qianwen\User Data\Default\DawnGraphiteCache","0"
"C:\Users\PCCPPPCCC\AppData\Local\Qianwen\User Data\Default\DawnWebGPUCache","0"
"C:\Users\PCCPPPCCC\AppData\Local\Qianwen\User Data\ulog","0"
"C:\Users\PCCPPPCCC\AppData\Local\Qianwen\User Data\Crashpad\wpk\custom_log","0"
"C:\Users\PCCPPPCCC\AppData\Local\Packages\MicrosoftWindows.UndockedDevKit_cw5n1h2txyewy\AC\Temp","0"
"C:\Users\PCCPPPCCC\AppData\Local\Qianwen\User Data\Default\GPUCache","0"
"C:\Users\PCCPPPCCC\AppData\Local\Qianwen\User Data\Default\Service Worker","0"
"C:\Users\PCCPPPCCC\AppData\Local\Packages\MicrosoftWindows.UndockedDevKit_cw5n1h2txyewy\AC\INetCache","0"
"C:\Users\PCCPPPCCC\AppData\Local\Qianwen\User Data\Default\image_cache\cached_image_fetcher_images","0"
"C:\Users\PCCPPPCCC\AppData\Local\Qianwen\User Data\Default\image_cache","0"
"C:\Users\PCCPPPCCC\AppData\Local\Qianwen\User Data\Default\optimization_guide_hint_cache_store","0"
"C:\Users\PCCPPPCCC\AppData\Local\Qianwen\User Data\Default\remote_resource_cache","0"
"C:\Users\PCCPPPCCC\AppData\Local\Programs\kimi-desktop\resources\resources\runtime\node_modules\npm\node_modules\@sigstore\verify\dist\tlog","0"
"C:\Users\PCCPPPCCC\AppData\Local\Programs\kimi-desktop\resources\resources\runtime\node_modules\npm\node_modules\make-fetch-happen\lib\cache","0"
"C:\Users\PCCPPPCCC\AppData\Local\Packages\MSTeams_8wekyb3d8bbwe\AC\INetCache","0"
"C:\Users\PCCPPPCCC\AppData\Local\Programs\kimi-desktop\resources\resources\runtime\node_modules\npm\node_modules\lru-cache","0"
"C:\Users\PCCPPPCCC\AppData\Local\Programs\kimi-desktop\resources\resources\runtime\node_modules\npm\node_modules\proc-log","0"
"C:\Users\PCCPPPCCC\AppData\Local\Programs\kimi-desktop\resources\resources\runtime\node_modules\npm\node_modules\@sigstore\sign\dist\witness\tlog","0"
"C:\Users\PCCPPPCCC\AppData\Local\Packages\MSTeams_8wekyb3d8bbwe\TempState","0"
"C:\Users\PCCPPPCCC\AppData\Local\Qianwen\User Data\GrShaderCache","0"
"C:\Users\PCCPPPCCC\AppData\Local\Qianwen\User Data\ShaderCache","0"
"C:\Users\PCCPPPCCC\AppData\Local\Qianwen\User Data\temp_data","0"
"C:\Users\PCCPPPCCC\AppData\Local\Publishers\8wekyb3d8bbwe\TeamsSharedConfig\tmp","0"
"C:\Users\PCCPPPCCC\AppData\Local\Qianwen\User Data\Crashpad","0"
"C:\Users\PCCPPPCCC\AppData\Local\Qianwen\User Data\GraphiteDawnCache","0"
"C:\Users\PCCPPPCCC\AppData\Local\Qianwen\User Data\Default\Service Worker\ScriptCache","0"
"C:\Users\PCCPPPCCC\AppData\Local\R\cache\R\reticulate\uv\python\.temp","0"
"C:\Users\PCCPPPCCC\AppData\Local\R\cache\R\reticulate\uv\python\cpython-3.12.13-windows-x86_64-none\Lib\logging","0"
"C:\Users\PCCPPPCCC\AppData\Local\R\cache\R\reticulate\uv\python\cpython-3.12.13-windows-x86_64-none\Lib\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\R\cache\R\reticulate\uv\cache\archive-v0\Cf10ut4CMjez2FEu\Lib\site-packages\numpy\_core\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\R\cache\R\reticulate\uv\cache\archive-v0\Cf10ut4CMjez2FEu\Lib\site-packages\numpy\_typing\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\R\cache\R\reticulate\uv\cache\archive-v0\Cf10ut4CMjez2FEu\Lib\site-packages\numpy\_utils\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\R\cache\R\reticulate\uv\python\cpython-3.12.13-windows-x86_64-none\Lib\collections\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\R\cache\R\reticulate\uv\python\cpython-3.12.13-windows-x86_64-none\Lib\email\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\AC\Temp","0"
"C:\Users\PCCPPPCCC\AppData\Local\R\cache\R\reticulate\uv\python\cpython-3.12.13-windows-x86_64-none\Lib\encodings\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\AC\TokenBroker\Cache","0"
"C:\Users\PCCPPPCCC\AppData\Local\R\cache\R\reticulate\uv\python\cpython-3.12.13-windows-x86_64-none\Lib\ctypes\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\AC\Microsoft\CryptnetUrlCache","0"
"C:\Users\PCCPPPCCC\AppData\Local\Packages\MicrosoftWindows.UndockedDevKit_cw5n1h2txyewy\TempState","0"
"C:\Users\PCCPPPCCC\AppData\Local\Packages\MicrosoftWindows.UndockedDevKit_cw5n1h2txyewy\LocalCache","0"
"C:\Users\PCCPPPCCC\AppData\Local\R\cache\R\reticulate\uv\cache\archive-v0\6zy1Lh8E0GNz-Wu-\numpy\f2py\tests\src\return_logical","0"
"C:\Users\PCCPPPCCC\AppData\Local\Qianwen\User Data\Default\Shared Dictionary\cache","0"
"C:\Users\PCCPPPCCC\AppData\Local\Qianwen\User Data\unet\msl\cache","0"
"C:\Users\PCCPPPCCC\AppData\Local\QianwenUpdater\QianwenUpdater\1.0.0.6\Crashpad","0"
"C:\Users\PCCPPPCCC\AppData\Local\R\cache\R\reticulate\uv\cache\archive-v0\Cf10ut4CMjez2FEu\Lib\site-packages\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\R\cache\R\reticulate\uv\cache\archive-v0\Cf10ut4CMjez2FEu\Lib\site-packages\numpy\lib\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\R\cache\R\reticulate\uv\cache\archive-v0\Cf10ut4CMjez2FEu\Lib\site-packages\numpy\linalg\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\R\cache\R\reticulate\uv\cache\archive-v0\Cf10ut4CMjez2FEu\Lib\site-packages\numpy\matrixlib\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\R\cache\R\reticulate\uv\cache\archive-v0\Cf10ut4CMjez2FEu\Lib\site-packages\numpy\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\R\cache\R\reticulate\uv\cache\archive-v0\Cf10ut4CMjez2FEu\Lib\site-packages\numpy\core\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\R\cache\R\reticulate\uv\cache\archive-v0\Cf10ut4CMjez2FEu\Lib\site-packages\numpy\f2py\tests\src\return_logical","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\scipy\io\_fast_matrix_market\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\scipy\io\_harwell_boeing\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\scipy\linalg\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\scipy\io\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\scipy\io\arff\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\scipy\io\matlab\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\scipy\misc\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\scipy\optimize\cython_optimize\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\scipy\optimize\_highspy\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\scipy\optimize\_lsq\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\scipy\ndimage\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\scipy\odr\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\scipy\optimize\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\scipy\constants\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\scipy\datasets\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\scipy\differentiate\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\scipy\cluster\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\scipy\cluster\hierarchy\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\scipy\cluster\vq\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\scipy\fft\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\scipy\integrate\_ivp\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\scipy\integrate\_rules\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\scipy\interpolate\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\scipy\fft\_duccfft\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\scipy\fftpack\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\scipy\integrate\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\scipy\optimize\_shgo_lib\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\scipy\special\_precompute\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\scipy\stats\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\scipy\stats\_levy_stable\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\scipy\spatial\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\scipy\spatial\transform\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\scipy\special\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\scipy\stats\_rcont\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\scipy\_external\array_api_compat\common\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\scipy\_external\array_api_compat\cupy\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\scipy\_external\array_api_compat\dask\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\scipy\stats\_unuran\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\scipy\_external\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\scipy\_external\array_api_compat\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\scipy\signal\windows\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\scipy\sparse\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\scipy\sparse\csgraph\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\scipy\optimize\_trlib\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\scipy\optimize\_trustregion_constr\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\scipy\signal\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\scipy\sparse\linalg\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\scipy\sparse\linalg\_eigen\arpack\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\scipy\sparse\linalg\_eigen\lobpcg\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\scipy\sparse\linalg\_isolve\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\Packages\Microsoft.WindowsMaps_8wekyb3d8bbwe\AC\Temp","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\scipy\sparse\linalg\_dsolve\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\scipy\sparse\linalg\_eigen\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\scipy\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\pip\_vendor\distlib\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\pip\_vendor\distro\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\pip\_vendor\idna\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\pip\_vendor\cachecontrol\caches\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\Packages\Microsoft.WindowsSoundRecorder_8wekyb3d8bbwe\LocalCache","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\pip\_vendor\certifi\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\pip\_vendor\msgpack\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\pip\_vendor\platformdirs\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\pip\_vendor\pygments\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\pip\_vendor\pygments\filters\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\pip\_vendor\packaging\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\pip\_vendor\packaging\licenses\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\pip\_vendor\pkg_resources\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\pip\_internal\req\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\pip\_internal\resolution\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\pip\_internal\resolution\legacy\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\pip\_internal\operations\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\pip\_internal\operations\build\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\pip\_internal\operations\install\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\pip\_internal\resolution\resolvelib\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\pip\_vendor\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\pip\_vendor\cachecontrol\caches","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\pip\_vendor\cachecontrol\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\pip\_internal\utils\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\pip\_internal\vcs\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\pip\_vendor\cachecontrol","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\pip\_vendor\pygments\formatters\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\pip-26.1.2.dist-info\licenses\src\pip\_vendor\cachecontrol","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\pyparsing\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\pyparsing\ai\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\pip\_vendor\urllib3\contrib\emscripten\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\pip\_vendor\urllib3\http2\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\pip\_vendor\urllib3\util\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\pyparsing\ai\show_best_practices\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\PySide6\QtAsyncio\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\PySide6\scripts\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\PySide6\support\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\pyparsing\diagram\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\pyparsing\tools\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\PySide6\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\pip\_vendor\pyproject_hooks\_in_process\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\pip\_vendor\requests\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\pip\_vendor\resolvelib\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\pip\_vendor\pygments\lexers\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\pip\_vendor\pygments\styles\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\pip\_vendor\pyproject_hooks\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\pip\_vendor\resolvelib\resolvers\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\pip\_vendor\truststore\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\pip\_vendor\urllib3\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\pip\_vendor\urllib3\contrib\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\pip\_vendor\rich\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\pip\_vendor\tomli\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\pip\_vendor\tomli_w\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\scipy\_external\array_api_compat\dask\array\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\sklearn\covariance\tests\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\sklearn\cross_decomposition\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\sklearn\cross_decomposition\tests\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\sklearn\compose\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\sklearn\compose\tests\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\sklearn\covariance\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\sklearn\datasets\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\sklearn\datasets\tests\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\sklearn\datasets\tests\data\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\sklearn\datasets\tests\data\openml\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\sklearn\datasets\data\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\sklearn\datasets\descr\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\sklearn\datasets\images\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\setuptools\_vendor\zipp\compat\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\shiboken6\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\sklearn\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\setuptools\_vendor\wheel\_commands\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\setuptools\_vendor\zipp\__pycache__","0"
"C:\Users\PCCPPPCCC\AppData\Local\Packages\Microsoft.WindowsFeedbackHub_8wekyb3d8bbwe\LocalCache","0"
"C:\Users\PCCPPPCCC\AppData\Local\r-miniconda\envs\r-reticulate\Lib\site-packages\sklearn\callback\__pycache__","0"
